ECO1001,경제학입문,introductiontoeconomics
IID1001,introductiontoinformationandinteractiondesign,
IID1002,basicdrawing,
IID1005,basicdrawing2,
IID1006,colordesign,
IID1008,introductiontodigitaltools,
IID2001,communicatingwithtype,
IID2002,photographyworkshop,
IID2003,informationandperception,
IID2005,brandinmotion,
IID2010,designhistory,
IID2011,industrialdesignbasics,
IID2012,informationarchitecture,
IID2013,theoriesandpracticesofpublicart,
IID2015,presentationskills,
IID2016,theoriesandpracticesofmediaart,
IID2017,datavisualization,
IID2018,ut세미나(introductiontohci),introductiontohci
IID2019,introductiontosocialcomputing,
IID2020,psychologyfordesign,
IID3002,editorialdesign,
IID3003,applicationsoftechnology,
IID3004,interactiondesign,
IID3005,userexperienceprototyping,
IID3007,typeinmotion,
IID3008,visualsystem,
IID3012,hciseminar,
IID3013,userexperienceresearchmethods,
IID3014,contextmapping:interactionmodelforgamedesign,
IID3015,techhubs:arvrtechniques,
IID3017,machinelearning,
IID3018,socialdigitalinnovationprojects,
IID3019,deeplearning,
IID3021,touchdesignerprojectprototypinganddevelopment,
IID3022,generativesystemsindesignandmediaart,
IID4002,seniorproject,
ISM1001,introductiontointernationalstudies,
ISM2002,fundamentalsofeconomicdecisionmaking,
ISM2003,theoriesofinternationalrelations,
ISM2101,internationalpoliticaleconomy,
ISM2102,cultureandglobalization,
ISM2103,eastasiainthe20thcentury,
ISM2104,financialmarketsandglobalfinancialinstitutions,
ISM2105,internationaleconomics,
ISM2106,ruleoflawintheglobalcontext,
ISM2107,politicsandbusinessinkorea,
ISM2108,informationsystemsandinformationsociety,
ISM2109,japan'sinternationalrelations,
ISM2110,theoriesofpoliticaleconomy,
ISM2112,internationalmoneyandcapitalmarkets,
ISM2113,introductiontointernationallaw,
ISM2114,financialinstitutionsandglobalfinancialsystem,
ISM2116,koreanmodelandinternationaldevelopmentcooperation,
ISM2117,postcolonialurbanisminasia,
ISM2118,understandingthecontemporaryaustraliansociety,
ISM2119,investmentanalysisandglobalmanagement,
ISM2120,humanrights:issuesandproblems,
ISM3101,internationallawandgovernance,
ISM3103,un&internationalorganizations,
ISM3104,,
ISM3105,politicaleconomyofdevelopment,
ISM3106,,
ISM3107,developmentcooperation&foreignaid,
ISM3108,internationalconflictandcooperation,
ISM3109,globalfinanceandindustry,
ISM3110,aseanandoceania,
ISM3111,contemporaryinternationallaw,
ISM3185,,
ISM3501,,
ISM3502,,
ISM3503,eastasianinternationalrelations,
ISM3505,introductiontotheuslaw,
ISM3506,problemsininternationalsecurity,
ISM3508,internationalcommercialpolicy,
ISM3509,internationaltradelaw,
ISM3510,modernchinesehistory,
ISM3511,imperialchina,
ISM3512,humanitarianintervention:theoryandpractice,
ISM3513,historyofglobalizationanddevelopment,
ISM3515,transnationalismandmigration,
ISM3516,developmentintheoryandhistory,
ISM3517,eastasia:state,societyandcultureISM3518,conflictinthemiddleeast,
ISM3520,koreandevelopment,
ISM3521,globalizationanditsissues,
ISM3522,neweraofglobalfinancialsystem,
ISM3523,bricsandnewemergingpowers,
ISM3524,internationalorganizationsandlaw,
ISM3527,cybersecurity,
ISM3528,eastandwest:fundamentalsofworldpolitics,
ISM3531,realismintherealworld,
ISM3532,projectdesignandmanagementforinternationalcooperation,
ISM3533,internationalhumanrights:conceptsandcontroversies,
ISM3534,comparativeconstitutionaltraditions,
ISM4501,,
ISM4502,,
ISM4503,modernkoreanhistory,
ISM4504,modernkoreansociety,
ISM4505,northkoreanhistoryandpolitics,
ISM4506,modernkorea-japanrelations,
ISM4507,,
ISM4508,anewcontextofchineseforeignpolicy,
ISM4509,,
ISM4510,americaandtheworld,
ISM4511,americanforeignrelations,
ISM4512,,
ISM4513,europeanunion,
ISM4514,,
ISM4515,historyofkorea-usrelations,
ISM4517,contemporarychinesepolitics,
ISM4518,politicsinnortheastasia,
ISM4519,globalfinanceandcorporategovernance,
ISM4520,globalgovernanceandregionalism,
ISM4801,seniorresearchseminarsininternationalstudies,
ISM4803,law,economicsISM4804,economicsofinternationaldevelopment,
ISM4806,seminarinworldpolitics,
ISM4808,ngosanddevelopment,
ISM4809,modernchina-korearelations,
ISM4812,globaljustice,
ISM4813,imperialismandtheworld,
JCL1001,introductiontojusticeandcivilleadership,
JCL1002,politicalthought:conceptsandcasestudies,
JCL1003,introductiontolegalstudies,
JCL1004,,
JCL2003,fundamentalsofconstitutionalism,
JCL2005,socialjustice:theory,policyandlawJCL2010,unitednationsandglobaljustice,
JCL2011,introductiontolegalstudies,
JCL2012,humanrights:foundationsandcontemporaryissues,
JCL2013,introductiontou.s.law,
JCL2014,ut세미나(criminaljusticeandwriting),
JCL2015,principlesofleadership,
JCL2016,introductiontokoreancriminallaw,
JCL3001,currentissuesininternationallaw,
JCL3003,comparativekoreancommerciallaw,
JCL3004,globalgovernanceanddiplomaticpractice,
JCL3005,law,justiceandsocietyJCL3006,philosophicalfoundationsoflawandpolitics,
JCL3007,negotiationscience&practice,
JCL3009,internationaleconomicorder:normsandorganizations,
JCL3101,globalenvironmentallawanddiplomacy,
JCL3103,internationalintellectualpropertylaw,
JCL3104,thelawofinternationalbusinesstransactions,
JCL3106,businessethicsandsocialresponsibility,
JCL3107,introductiontocontractandtortlaw,
JCL3108,bioethics,
JCL3109,criminallawandprocedure,
JCL3110,koreanconstitutionallaw,
JCL3111,koreancivillawandsociety,
JCL3112,globaltradeandhumanrights,
JCL4002,theruleoflawintheoryandpractice,
JCL4006,currenttopicsinworldeconomics,
JCL4007,europeanunionlawandpolitics,
JCL4008,philosophyofpunishment,
JCL4009,socialmediaandsociety,
JCL4010,policyanalysis:justiceandleadership,
JCL4011,seminar:socialmovementsandpoliticalaction,
JCL4012,lawandhistoryofforeigninvestment,
SDC1001,introductiontosustainabledevelopmentandcooperation,
SDC1002,introductiontoglobalaffairs,
SDC2001,,
SDC2002,energyandenvironmentalpolicy,
SDC2003,korea'sdiplomacyonsustainabledevelopment,
SDC2005,developmentandmigration,
SDC2006,cultureandsocialinnovation,
SDC3001,infrastructureanddevelopment,
SDC3002,environmentanddevelopment,
SDC3003,developmentfieldresearch,
SDC3004,sustainabledevelopmentandurbanization,
SDC3005,politicaleconomyofclimatechange,
SDC3006,publichealthanddevelopment,
SDC3007,cooperationandsupportforsustainabledevelopment:actors,actionsSDC3008,sustainableenergypolicyanalysis,
SDC3010,sustainabledevelopmentandissuesoninequality,
SDC3011,genderanddevelopment,
SDC4001,seniorresearchseminarininternationaldevelopment,
SDC4002,socialinnovationandsustainabledevelopment,
SDC4003,globalhealthanddevelopment,
SDC4004,internationalregimeandnegotiationstorespondtoclimatechange,
SDC4005,sustainabledevelopmentgoalsandimplementation,
ASP1011,introductiontoasianstudies,
ASP2001,aslhp:topicsinasianeconomichistory,
ASP2002,aslhp:violenceandsocietyinmodernsouthasia,
ASP2004,aslhp:readingcolonialjapan,
ASP2006,aslhp:selectedtopicsinchinesethought,
ASP2007,aslhp:koreanwar,
ASP2008,aslhp:historyofmodernkorea,aslhp:historyofmodernkorea330
ASP2009,chinesepoliticsandsociety,
ASP2010,koreansocietyandculturalrepresentations,
ASP2011,aslhp:selectedtopicsinchinesethought(2),aslhp:selectedtopicsinchinesethought2
ASP2012,aslhp:postwarkoreanliterature:partition,traumaASP2013,aslhp:humanrightsindividedkorea,
ASP2014,aslhp:coldwarineastasia,
ASP2015,aslhp:postwarjapan:war,memoryandpopcultureASP2016,aslhp:modernchina,
ASP2017,aslhp:koreaunderjapanesecolonialrule,
ASP2018,aslhp:twokoreas,1953-presentASP2019,aslhp:socialmovementsinmodernjapan,1868-1960ASP2020,aslhp:genderinmodernjapanesehistory,
ASP2021,aslhp:japanesepopularculturefromthe18thcenturytothepresent,
ASP2022,aslhp:chinesecinemas;nationalandtransnationalperspectives,
ASP2023,understandingkoreanartandaesthetics,
ASP2024,aslhp:modernityandchineseliterature,
ASP2025,aslhp:postwarjapan:politicsandculture,
ASP2026,aslhp:ethnicityandnationalisminsouthasia,1830-1980ASP2027,aslhp:culturesofglobalization,
ASP2028,aslhp:transnationalfeminisminasia,
ASP2030,modernkoreanfictionandfilm,
ASP2033,northkorea:history,cultureASP2034,aslhp:modernjapaneseliterature,
ASP2036,aslhp:memoryandmemorializationinasiaandbeyond,
ASP2037,aslhp:thekoreanwave,
ASP2038,aslhp:topicsinchinesehistory,
ASP2039,asplhp:warsineastasia1839-present,
ASP3003,powerandmarginalityinpost-socialistchina,
ASP3004,transnationaleastasiancinemas,
ASP3005,historyofkoreanpainting,
ASP3006,womeninkoreanart:gender,identityandrepresentationASP3007,aslhp:capitalismanditscritics;korea1920-present,
ASP3008,aslhp:spaceandmobilityinearlymodernjapan1603-1868,
ASP3009,aslhp:sovereigntyandnationalisminkorea,1894-1948ASP3011,contemporaryissuesinchineseeconomy,
ASP3015,mediaartproduction,
ASP3018,historiographyonkorea,
ASP3019,japanesefictionandfilm:gender,classASP3024,ethnicityandcultureinasia,
ASP3026,religiouspracticeinkoreanhistory,
ASP3029,genderandkoreansociety,
ASP3030,foodandcultureinasia,
ASP3031,democracyinsouthkorea,
ASP3033,diplomaticpracticeinthekoreanpeninsula,
ASP4001,contemporarysoutheastasia,
ASP4002,visualanthropologyandeastasia:methodologyandpracticefordocumentaryproduction,
ASP4003,criticalissuesinsoutheastasia,
ASP4004,artandthecity,
ASP4005,asianstudiesresearchseminar,
ASP4007,theoryandpracticeforcontemporarykorea,
ASP4009,seniorthesis:independentstudy,
LST2003,genetics,
LST3001,,
LST3003,appliedbiotechnology,
LST3103,juniorindependentstudy,
LST3104,molecularbiology,
LST3206,developmentalbiology,
LST4001,seniorindependentstudy,
LST4002,cancerbiology,
LST4003,cancerdevelopment,
UBC2002,cellbiology(1),cellbiology1
UBC2003,cellbiology(2),cellbiology2
UBC2005,isebiochemistry(1),
UBC3001,industrialbioconvergence,
UBC3002,labonbiochemistryandmolecularbiology,
UBC3003,immunology,
UBC3005,physiology,
UBC3006,epigeneticsandhumandisease,
UBC3007,isemolecularbiology,
UBC3008,introductiontosyntheticbiologyforgeneandcellengineering,
UBC3009,molecularbiologyofcancer,
UBC4001,bcseniorthesis,
UBC4002,chemicalbiology,
UBC4004,neurodegenerativedisorders,
UBC4005,conceptsinbioinformatics,
UBC4006,introductiontocomputationalneuroscience,
UBC4007,biotechnology,
CDM1001,introductiontocultureanddesignmanagement,
CDM1003,creativethinkingandvisualization,
CDM2001,cultureanddesigntrends,
CDM2002,design1:elementsandorganization,
CDM2003,theoryandpracticeofculturalstudies,
CDM2004,introductiontocultureanddesignbusiness,
CDM2005,design2:designandtechnology,
CDM2006,contemporarytopicsinculturalindustry,
CDM2007,historyofmodernandcontemporarydesign,
CDM2008,designresearch,
CDM2009,organizationandplanningofexhibition,
CDM2010,digitaldesign,
CDM2011,arttheoryandvisualculture,
CDM2012,introductiontomarketing,
CDM3001,servicedesign,
CDM3002,koreancultureandaesthetics,
CDM3003,design3:designandprototyping,
CDM3005,designprojectmanagement,
CDM3006,designinnovation,
CDM3007,design4:newproductdevelopmentprocess,
CDM3008,artandculturemarketing,
CDM3009,integratedbrandmanagementandvmd,
CDM3010,cultureandservicedesign,
CDM3012,designthinking,
CDM3014,typographydesign,
CDM4003,strategicmarketing,
CDM4004,academic-industryproject,
CDM4006,artmanagement,
CDM4008,socialinnovationforsustainability,
CDM4009,artandsocialenterprise,
CDM4010,designbusiness,
TAP2008,socialinnovationcapstoneproject1,
TAP3001,newproductandservicedevelopment,
TAP4001,techno-artcapstoneproject,
TAP4003,socialinnovationcapstoneproject2,
CTM1001,introductiontomanagement,
CTM1002,itfoundation,
CTM1004,computerprogrammingandliteracy,
CTM2002,informationsystemsmanagement,
CTM2003,strategyforcreativetechnologybusiness,
CTM2005,uxdesignandstrategicmanagement,
CTM2009,attractinginvestmentforanentrepreneurialventure,
CTM2010,entrepreneuriallymanagingincreativetechnologyindustries,
CTM2011,socialnetworkanalysis,
CTM2012,strategicmarketingincreativeindustry,
CTM2014,datascienceforbusiness,
CTM2015,financialaccountingfortechnologyventurefirms,
CTM2016,businessstatistics,
CTM2017,financialmanagementfortechnologyventurefirms,
CTM2018,managerialaccountingfortechnologyventurefirms,
CTM2020,culturetechnology,
CTM3001,businessmodelsincreativetechnologyindustry,
CTM3006,informationsecurityandprivacy,
CTM3007,projectmanagementincreativeindustry,
CTM3010,mediaentertainmentindustryandpolicy,
CTM3011,digitalbusinessstrategy,
CTM3012,businessstrategyanddataanalytics,
CTM3013,economicsoftechnologicalinnovation,
CTM3014,smartservicesystems,
CTM3015,technovation:technologyandinnovationmanagement,
CTM3016,digitalsocialmedia,
CTM3017,itbusinessmodelanalysis&development,
CTM3018,entrepreneurshipandinnovationpolicy,
CTM3019,toolsandtechniquesfortechnologymanagement,
CTM3021,operationsresearchandmanagementscience,
CTM3022,musicinformationretrieval,
CTM3023,,
CTM3024,internationalmarketing,
CTM4001,undergraduatedirectedstudy,
CTM4004,technology-serviceconvergencemanagement,
CTM4005,creativetechnologyforsocialinnovation,
STP1001,introductiontoscience,technologySTP2001,policyanalysis,
STP2002,philosophyofscienceandtechnology,
STP2003,generalbiologyformodernlifescienceandbiotechnology,
STP2004,theriseofmodernscience,
STP2005,materialworldandhumans:materials,consumptionSTP2006,itandsocio-economicchange,
STP2008,politicsofwaste:ecologyandthecommons,
STP2009,textanalysiswithpython,
STP3001,ecologyandlaw,
STP3002,humanbraininsocialcontext,
STP3003,ethicsandemergingtechnology,
STP3004,politicaleconomyoffundingr&d,
STP3005,scienceandtechnologyinfoodsystems:promiseandperil,
STP3006,organizationtheory,
STP3007,socialinnovationseminar,
STP3008,legalapproachtohealthandtechnology,
STP3009,bigdataandprivacy,
STP3010,knowledge,informationandsocietySTP3011,,
STP4001,science,technologySTP4002,seminaronscience,technologySTP4003,technologiesandsocialchangesinaconnectedsociety,
STP4004,transformativesocialinnovation,
STP4005,policyevaluationinpractice,
STP4006,technologiesinfinancialindustryandpolicy,
STP4008,technologyandwork,
QRM1001,introductiontoquantitativeriskmanagement,
QRM2001,fundamentaleconomicanalysis,
QRM2002,financialdataanalysis,
QRM2004,statisticalanalyticmethods,
QRM3001,theoryoffinancialanalysis,
QRM3002,portfoliotheoryandapplication,
QRM3003,principlesoffinancialengineering,
QRM3004,regressionanalysis,
QRM4001,analyticsforsocialinnovation,
SED1001,introductiontointegratedscienceandengineering,
SED2001,physicalchemistry(1),physicalchemistry1
SED2002,labonorganicchemistry,
SED2004,fundamentalsofquantumphysics,
SED2005,computerprogrammingforised,
SED2006,instrumentalanalysislaboratory,
SED2007,organicmaterialsandlaboratory,
SED2008,classicalmechanics,
SED2009,mathematicalmethods,
SED2010,mathematicalmethods(2),mathematicalmethods2
SED3001,juniorindependentstudy,
SED3003,integratedsciencelaboratory,
SED3004,advancedorganicmaterialsandlaboratory,
SED3005,colloidalnanoparticleslaboratory,
SED3006,basicelectronicsandlab,
SED3007,introductiontodigitalcircuitdesignandlab,
SED3008,molecularstructuredeterminationusingspectroscopicmethods,
SED3009,quantummechanics,
SED4001,isedcreativeresearch,
SED4002,introductiontoneuralnetwork,
SED4003,filmcharacterizationtechniquesandlaboratory,
NSE2001,electromagnetictheory,
NSE2002,introductiontonanotechnologyandlaboratory,
NSE2003,solidstatechemistry,
NSE2006,polymerscience,engineeringandlaboratoryNSE2007,fundamentalsofmaterialsscienceandengineering,
NSE3001,nanocharacterization,
NSE3004,electronicpropertiesofmaterials,
NSE3006,thermodynamics(1),thermodynamics1
NSE3010,advancednanoscience,
NSE3012,nano-bioanalyticalmethods,
NSE4001,nseseniorthesis,
NSE4003,computationalapproachfornanoandenergytechnology,
NSE4004,nanomaterials,
ESE2002,physicalchemistry(2),physicalchemistry2
ESE3001,energyengineering,
ESE3002,fluiddynamics,
ESE3004,understandingclimatechangescience,
ESE3005,introductiontoenergy/environmentalscienceandengineering,
ESE3006,transportphenomenaingreentechnology,
ESE3007,energymaterialslaboratory,
ESE4001,eeseseniorthesis,
ESE4002,nano-energytechnology,
GIC1101,국제통상입문,introductiontointernationalcommerce
GIC2101,글로벌경영관리개론,introductionofglobalbusinessmanagement
GIC2201,시장과효율성,marketandefficiency
GIC2203,마케팅관리론,marketingandmanagement
GIC2204,현대기업의조직관리,managementandorganizationofcontemporarycorporations
GIC2205,물가와고용,inflationandemployment
GIC2207,글로벌경영관리,globalbusinessmanagement
GIC2208,은행과이자,globalbusinessmanagement
GIC2209,경영과회계,managementandaccounting
GIC2211,투자분석,investmentanalysis
GIC2301,한국과국제관계,koreanandinternationalrelations
GIC2303,외교정책입문,introductiontoforeignpolicy
GIC2304,세계화와글로벌이슈,globalizationandtheissues
GIC2305,디지털플랫폼비즈니스개론,introductiontodigitalplatformbusiness
GIC2306,국제통상의이해,understandingofinternationalcommerce
GIC2307,재무관리의이해,understandingoffinancialmanagement
GIC2308,전략경영입문,introductiontostrategicmanagement
GIC3202,다국적기업론,
GIC3203,국제금융의이해,understandingofinternationalfinance
GIC3205,국제자본시장의이해,understandingofinternationalcapitalmarket
GIC3208,기업과전략,businessandstrategy
GIC3209,소비자행동분석론,consumerbehavioranalysis
GIC3210,마케팅조사분석론,marketingresearchandanalysis
GIC3211,국제경제학원론,understandingtheprinceiplesofinternationaleconomics
GIC3212,국제상사분쟁해결론,internationalcommercialarbitrationanddisputesettlement
GIC3213,중국의통상환경과기업의대응,
GIC3216,기업재무분석,corporatefinanceanalysis
GIC3304,남북한관계와국제정치,inter-koreanrelationsandinternationalpolitics
GIC3305,국제통상의통계적분석,statisticsforinternationalcommerce
GIC3306,한국의경제발전과무역정책,economicdevelopmentandtradepolicyinkorea
GIC3307,경제및금융지표의이해와활용,understandinganduseofeconomicandfinancialdata
GIC4201,아세안의통상환경과기업의대응,
GIC4204,글로벌상거래결제론,paymentinglobalcommerce
GIC4205,국제마케팅사례분석,internationalmarketingandthecaseanalysis
GIC4301,국제개발협력의이해와적용,
GIC4302,세계화시대의로컬거버넌스,globalizationandlocalgovernance
GIC4303,국제경제연구방법론,empiricalmethodsininternationaleconomics
GIC4304,미국의대내외정책분석,analysisofinternalandexternalpoliciesoftheu.s.
GIC4306,국제관계세미나,seminarininternationalrelations
GIC4307,국제정치론세미나,seminaroninternationalrelations
GIC4308,글로벌시대의공공외교,globalizationandpublicdiplomacy
GIC4309,금융시장과제도,financialmarketsandinstitutions
GLC1001,glc영어1,glcenglish1
GLC1002,glc영어2,glcenglish2
GLC1005,고급glc영어글쓰기,
GLC1101,gld신입생세미나1,gldfreshmanseminar1
GLC1102,gld신입생세미나2,
GLC1105,학술담화의이해,understandingacademicdiscourse
GLC1106,학술텍스트의이해,understandingacademictext
GLC1107,논증과토론,argumentationanddiscussion
GLC1108,논리적사고와글쓰기,logicalthinkingandwriting
GLC1109,초급한국어회화,beginningkoreanconversation
GLC1110,초급한국어이해,beginningkoreancomprehension
GLC1111,초급한국어문법,beginningkoreangrammar
GLC1112,외국인학생을위한대학생활길잡이,gatewaytouniverstiyforinternationalstudent
GLC1201,사고와표현,thinkingandexpression
GLC1202,논리와사고,logicandthinking
GLC1203,숫자와생활,understandingofnumbersindailylife
GLC1205,한국의문화적사건,landmarksofkoreanculture
GLC1206,디지털문화예술,digitalartandculture
GLC1207,글로벌산업의이해,
GLC1208,glc수학,glcmathematics
GLC1209,물질과문명,materialandcivilization
GLC1210,기술,사회와리더십GLC1211,,
GLC1212,글로벌정치학개론,introductiontoglobalpolicticalscience
GLC1213,,
GLC1214,비주얼커뮤니케이션,visualcommunication
GLC1215,한국문화입문,introductiontokoreanculture
GLC1216,아시아영화작가론,
GLC1217,역사와영화,historyandcinema
GLC1219,과학과자아,scienceandself
GLC1220,glc생물,glcbiology
GLC1221,현대인의영양과건강,nutritionandhealthinmodernlife
GLC1222,식품과학의이해,understandingfoodandfoodscience
GLC1223,문화마케팅의이해,understandingofculturalmarketing
GLC1224,동아시아세계,한국사와한국문화GLC1225,글로벌기업과현대사회,globalcompaniesinthemodernsociety
GLC1226,글로벌시장과소비자,globalmarketsandconsumers
GLC1227,21세기한국의역사적이해,historicalunderstandingofkoreainthe21stcentury
GLC1228,사회정의론,theoryofsocialjustice
GLC1229,세계문학과글로컬이슈,worldliteratureandglocalissue
GLC1230,서양문명의역사,thehistoryandcultureofwesterncivilization
GLC1231,시각문화읽기,readingthevisualculture
GLC1232,한국현대문학입문,introductiontocontemporarykoreanliterature
GLC1233,남북한영화의이해,understandingofsouthandnorthkoreancinema
GLC1234,소셜미디어와한국어,koreaninsocialmedia
GLC1235,현대사회와친밀한관계,intimaterelationshipsincontemporarysociety
GLC1236,현대사회의이해,understandingcontemporarysociety
GLC1237,학술글쓰기와프레젠테이션,academicwritingandpresentation
GLC1238,한국어와한국사회,koreanlanguageandsociety
GLC1239,대중문화와사회,popularcultureandsociety
GLC1240,청년기스트레스관리,stressmanagementintheyouth
GLC1241,k푸드의세일즈마케팅,salesmarketingofk-food
GLC1242,데이팅과결혼,datingandmarriage
GLC1243,대학생을위한예비부모교육,preparentaleducation
GLC1244,윤리적쟁점으로본현대사회,ethicalissuesandmodernsociety
GLC1245,다양성의시대유니버설디자인,universaldesignintheeraofdiversity
GLC1246,대학생을위한지속가능한식생활관리,
GLC1248,전쟁과경영,warandmanagement
GLC1249,공생학이론과실제,symbioticscienceandpractice
GLC1250,glc선형대수,glclinearalgebra
GLC1251,천문학의세계,introductoryastronomyfornon-sciencemajor
GLC1252,문학의이해와감상,understandingofliterature
GLC1253,동서양문학대표작읽기,readingworldliterature
GLC1254,심리학의이해,exploringhumanmind&behavior
GLC1255,성평등과젠더감수성,genderequalityandsensitivity
GLC1256,대중음악의이해와감상,understandingofpopularmusic
GLC1257,미술의이해와감상,
GLC1258,문화인류학의이해,understandingofculturalanthropology
GLC1259,glc한국어고급글쓰기,glcadvancedkoreanwriting
GLC1260,정보공학과현대사회,informationengineeringandcontemporarysociety
GLC1261,법과공동체생활,lawandcommunallife
GLC1262,,
GLC1263,지구환경과기후의이해,understadingofglobalenvironmentandclimate
GLC1264,물리학과일상생활,physicsandeverydaylife
GLC1265,glc화학,glcchemistry
GLC1266,프로그래밍을통한논리적사고,logicalthinkingwithcomputerprogramming
GLC1267,현대기업경영과컴퓨팅,modernbusinessmanagementandcomputing
GLC1268,피부건강과코디네이션,skincareandcoordination
GLC1269,4차산업혁명과푸드테크,4thindustrialrevolutionandfoodtech
GLC1301,glc태권도의이론과실제,glctaekwondotheoriesandpractices
GLC1302,glc스포츠댄스이론과실제,glcsportsdancetheoriesandpractices
GKE1001,언어학개론,introductiontolinguistics
GKE1301,한국어교육개론,introductiontoteachingkoreanlanguage
GKE2101,한국어의이해,understandingkoreanlanguage
GKE2102,한국어어문규범,normalnormsofkoreanlanguage
GKE2201,사회언어학연구,studiesinsociolinguistics
GKE2202,외국어습득론,introductiontoforeignlanguageacquisition
GKE2203,대조언어학,contrastivelinguistics
GKE2204,한국문학의흐름과이해,historicalunderstandingofkoreanliterature
GKE2205,,
GKE2301,한국어표현교육,teachingproductionskillsofkoreanlanguage
GKE2302,한국어이해교육,
GKE2404,한류와한국문화,thekoreanwaveandkoreanculture
GKE2405,말뭉치언어학의이해,introductiontocorpuslinguistics
GKE3101,한국어화용론,koreanpragmatics
GKE3102,한국어문법교육,studiesinkoreangrammareducation
GKE3103,한국어발음교육,studiesinteachingmethodofkoreanpronunciation
GKE3104,한국문화교육,studiesinteachingmethodofkoreanculture
GKE3105,한국어교재론,studiesinkoreantextbooks
GKE3106,한국어평가이론,studiesinkoreanappraisal
GKE3107,한국어어휘교육,koreanvocabularyeducation
GKE3108,한국어한자교육,teachingchinesecharactersforkoreanlearners
GKE3109,한국어교육과정,curriculumdevelopmentofkoreanlanguageeducation
GKE3401,한국대중문화의이해,
GKE4101,한국어교육정책,politicsofkoreanlanguageteaching
GKE4102,외국어로서의한국어교육실습,practiceinkoreanlanguageteaching
GKE4103,한국어번역론,koreanlanguagetranslation
GKE4104,멀티미디어한국어교육자료개발,
GCM1003,비주얼리터러시,visualliteracy
GCM1004,비주얼스토리텔링,visualstorytelling
GCM1104,,
GCM2003,매스미디어의이해,understandingmassmedia
GCM2004,이야기와문화연구,narrativeinculturalstudies
GCM2005,일상생활과현대사회,everydaylifeincontemporarysociety
GCM2006,동아시아의생각과삶,institutionsandideologyineastasia
GCM2007,비디오리터러시,videoliteracy
GCM2010,글로벌미디어의이해,understandingofglobalmedia
GCM2012,콘텐츠라이팅기초,contentwritingbasic
GCM2013,한국전통문화콘텐츠연구,studyofkoreantraditionalculturecontent
GCM2014,리얼타임그래픽스,realtimegraphics
GCM2015,사운드디자인입문,introductiontosounddesign
GCM2016,액티브촬영워크숍,activeshootingworkshop
GCM2017,영화음악과한국문화,cinemamusicandkoreanculture
GCM2018,애니메이션상상력,animation
GCM2019,데이터리터러시의이해,dataliteracyessentials
GCM2020,ai문화예술스토리텔링,ai&culture&art&storytelling
GCM2021,영화음악의이해,listeningtocinema
GCM2022,문화기술프로그래밍기초,culturetechprogrammingbasic
GCM2024,사진영상의세계,understandingofphotography
GCM2026,콘텐츠라이팅스킬,contentwritingskill
GCM2027,역사와스토리텔링,history&cultureandstorytelling
GCM3002,미디어와현대사회,mediaandcontemporarysociety
GCM3003,한국영화속의아시아,asiainkoreanfilms
GCM3006,ux디자인과인터페이스,uxdesignandinterface
GCM3007,경험프로토타이핑,experienceprototyping
GCM3008,온라인미디어콘텐츠,on-linemediacontent
GCM3009,20세기할리우드와유럽영화,understandingstorytellinginhollywoodandeuropeancinema
GCM3010,크리에이티브제작워크샵,creativeproductionworkshop
GCM3011,영상실습,introductiontomediapractice
GCM3012,비주얼아이덴티티,
GCM3014,뉴스리터러시,newsliteracy
GCM3015,문화간커뮤니케이션,interculturalcommunication
GCM3016,한국의공연예술과뮤지컬의세계,understandingkoreanperformingartsandmusical
GCM3018,미디어사운드디자인,digitalsounddesignformediacontent
GCM3019,미디어콘텐츠표현기술,digitalprogramingformediacontent
GCM3023,온라인콘텐츠투어,onlinecontentstour
GCM3024,노코드와온라인콘텐츠제작,nocode&onlinecontents
GCM3025,비즈니스커뮤니케이션,businesscommunicationskills
GCM3026,문화미디어이벤트트렌드,culturalmediaeventtrend
GCM3027,이머시브스토리텔링,immersivestorytelling
GCM3028,미디어와시각예술,understandingmediaandthevisualarts
GCM3029,tv프로그램프로듀싱의이해,understandingoftvprogramproducing
GCM3031,콘텐츠라이팅전략,contentwritingstrategy
GCM3032,브랜드이미지와미디어,brandimageandmedia
GCM4002,문화콘텐츠비평,analysisofculturalcontent
GCM4003,창의기획프로젝트1,creativeplanningandproject1
GCM4005,창의콘텐츠세미나,creativecontentseminar
GCM4006,스토리텔링과문화콘텐츠,storytellingandculturalcontents
GCM4007,문화미디어세미나,cultureandmediaseminar
GBL1001,바이오생활공학입문,introductiontobioandlivingengineering
GBL1002,바이오생활융합과학개론,integratedscienceforbioandlivingengineering
GBL2001,유기화학입문,introductiontoorganicchemistry
GBL2002,기능성식품학개론,introductiontofunctionalfood
GBL2003,바이오화장품학개론,introductiontobiocosmetics학
GBL2004,바이오생활생물1,biology1forbio-livingengineering
GBL2005,바이오생활화학1,chemistry1forbio-livingengineering
GBL2006,바이오생활생물2,biology2forbio-livingengineering
GBL2007,바이오생활화학2,chemistry2forbio-livingengineering
GBL2008,응용생화학,appliedbiochemistry
GBL3001,바이오기능성소재학,bio-functionalmaterials
GBL3002,핵심미생물학,coremicrobiology
GBL3003,피부생명과학,bio-dermatology
GBL3004,바이오통계학,biostatistics
GBL3005,미래바이오헬스케어,futurebio-healthcare
GBL3201,바이오생활기초실험,experimentinbio-livingengineering
GBL3203,식품화학개론,introductiontofoodchemistry
GBL4001,바이오생활창의설계1,creativedesigninbio-livingengineering1&
